FarmId,datetime,SensorId,value
3,2019-03-09T02:27:52.559Z,3,6.39
3,2019-03-09T02:27:52.559Z,2,0
3,2019-03-09T21:36:52.048Z,1,4
3,2019-03-09T08:29:02.105Z,1,7.3
3,2019-03-09T03:32:52.756Z,1,4.6
3,2019-03-08T23:29:49.891Z,1,3.3
3,2019-03-09T19:08:26.789Z,1,5.3
3,2019-03-09T00:49:59.251Z,1,2.7
3,2019-03-09T18:29:47.569Z,1,4.7
3,2019-03-09T04:41:44.521Z,1,4.8
3,2019-03-09T03:06:50.819Z,1,4.3
3,2019-03-08T22:43:41.378Z,1,2.8
3,2019-03-09T22:43:41.378Z,3,6.97
3,2019-03-09T22:43:41.378Z,2,3.1
3,2019-03-10T02:46:59.960Z,1,-0.5
3,2019-03-10T03:17:35.773Z,1,-0.1
3,2019-03-10T13:16:14.185Z,1,2.5
3,2019-03-10T16:42:24.988Z,1,1.9
3,2019-03-10T07:39:46.714Z,1,2.5
3,2019-03-10T16:13:38.178Z,1,2
3,2019-03-10T14:07:17.119Z,1,2.4
3,2019-03-10T04:25:47.971Z,1,1.7
3,2019-03-09T23:42:42.559Z,1,-2.4
3,2019-03-10T07:38:21.478Z,1,2.4
3,2019-03-11T07:38:21.478Z,3,6.8
3,2019-03-11T07:38:21.478Z,2,2.9
3,2019-03-11T10:52:35.300Z,1,-1.6
3,2019-03-12T10:52:35.300Z,3,6.45
3,2019-03-12T10:52:35.300Z,2,3
3,2019-03-12T10:47:35.213Z,1,6.6
3,2019-03-12T10:54:07.968Z,1,6.1
3,2019-03-12T01:03:49.908Z,1,3.3
3,2019-03-12T17:58:37.532Z,1,4.4
3,2019-03-12T10:08:51.280Z,1,6.2
3,2019-03-12T18:19:13.331Z,1,5.4
3,2019-03-13T18:19:13.331Z,3,6.65
3,2019-03-13T18:19:13.331Z,2,0
3,2019-03-13T03:45:01.299Z,1,7.4
3,2019-03-13T16:09:43.020Z,1,8
3,2019-03-14T16:09:43.020Z,3,6.88
3,2019-03-14T16:09:43.020Z,2,0
3,2019-03-14T01:37:26.878Z,1,-4.7
3,2019-03-13T23:41:16.340Z,1,-6.8
3,2019-03-14T01:44:48.929Z,1,-4.6
3,2019-03-14T12:02:19.454Z,1,-2.2
3,2019-03-14T05:02:09.961Z,1,-4
3,2019-03-14T21:23:20.010Z,1,-7.3
3,2019-03-14T15:30:00.827Z,1,-3
3,2019-03-14T21:58:05.142Z,1,-7.3
3,2019-03-15T21:58:05.142Z,3,6.31
3,2019-03-15T21:58:05.142Z,2,0
3,2019-03-15T11:57:12.556Z,1,9.6
3,2019-03-15T14:27:26.705Z,1,8.6
3,2019-03-14T22:46:26.242Z,1,3.5
3,2019-03-15T13:19:47.937Z,1,9.5
3,2019-03-15T01:30:13.889Z,1,6.7
3,2019-03-15T06:17:58.724Z,1,9.3
3,2019-03-16T06:17:58.724Z,3,7.19
3,2019-03-16T06:17:58.724Z,2,1.7
3,2019-03-15T22:10:48.982Z,1,3.7
3,2019-03-16T16:34:15.022Z,1,6.7
3,2019-03-15T23:01:22.372Z,1,3.5
3,2019-03-16T06:41:24.688Z,1,8.3
3,2019-03-16T13:42:25.080Z,1,9
3,2019-03-16T15:30:11.898Z,1,7.1
3,2019-03-16T11:55:30.547Z,1,8
3,2019-03-17T11:55:30.547Z,3,6.25
3,2019-03-17T11:55:30.547Z,2,4
3,2019-03-17T12:49:35.721Z,1,-2.2
3,2019-03-17T20:51:58.486Z,1,-5.5
3,2019-03-18T20:51:58.486Z,3,6.46
3,2019-03-18T20:51:58.486Z,2,2.7
3,2019-03-17T23:32:17.076Z,1,0.6
3,2019-03-18T02:29:07.952Z,1,2.8
3,2019-03-18T11:50:04.982Z,1,5.6
3,2019-03-19T11:50:04.982Z,3,6.4
3,2019-03-19T11:50:04.982Z,2,0
3,2019-03-19T15:39:08.669Z,1,-1.4
3,2019-03-19T05:27:28.502Z,1,-2.4
3,2019-03-19T00:35:26.276Z,1,-5.4
3,2019-03-19T07:59:32.324Z,1,-0.9
3,2019-03-19T19:04:05.735Z,1,-3.1
3,2019-03-19T03:34:11.168Z,1,-3.9
3,2019-03-19T17:36:04.129Z,1,-3.3
3,2019-03-19T17:17:29.407Z,1,-3.5
3,2019-03-19T12:09:18.538Z,1,-2
3,2019-03-19T16:01:51.589Z,1,-2
3,2019-03-20T16:01:51.589Z,3,6.86
3,2019-03-20T16:01:51.589Z,2,0
3,2019-03-20T01:12:30.615Z,1,0.2
3,2019-03-20T16:32:28.232Z,1,2.1
3,2019-03-20T21:49:36.417Z,1,0.1
3,2019-03-20T19:44:30.309Z,1,0.2
3,2019-03-20T01:24:26.219Z,1,0.5
3,2019-03-20T08:03:56.152Z,1,2.7
3,2019-03-20T11:50:08.492Z,1,4.4
3,2019-03-21T11:50:08.492Z,3,6.92
3,2019-03-21T11:50:08.492Z,2,0
3,2019-03-21T15:46:46.666Z,1,4.4
3,2019-03-21T06:57:43.844Z,1,4.5
3,2019-03-21T09:58:58.155Z,1,5.1
3,2019-03-21T12:26:09.798Z,1,4.5
3,2019-03-21T07:09:55.067Z,1,3.8
3,2019-03-22T07:09:55.067Z,3,6.67
3,2019-03-22T07:09:55.067Z,2,0
3,2019-03-22T04:18:44.499Z,1,9.8
3,2019-03-23T04:18:44.499Z,3,7.06
3,2019-03-23T04:18:44.499Z,2,3.9
3,2019-03-23T02:47:57.498Z,1,2.9
3,2019-03-24T02:47:57.498Z,3,6.56
3,2019-03-24T02:47:57.498Z,2,2.5
3,2019-03-24T09:47:26.660Z,1,11.6
3,2019-03-24T19:28:12.038Z,1,8.5
3,2019-03-24T02:11:26.730Z,1,10.5
3,2019-03-24T08:28:20.353Z,1,11
3,2019-03-24T20:35:26.894Z,1,9.2
3,2019-03-23T22:09:02.244Z,1,7.5
3,2019-03-24T22:09:02.244Z,3,6.42
3,2019-03-24T22:09:02.244Z,2,3.1
3,2019-03-25T09:37:29.246Z,1,9.1
3,2019-03-24T23:10:19.382Z,1,4.7
3,2019-03-25T15:37:56.081Z,1,7.1
3,2019-03-25T08:38:10.992Z,1,9
3,2019-03-26T08:38:10.992Z,3,7.18
3,2019-03-26T08:38:10.992Z,2,5.4
3,2019-03-26T05:48:29.988Z,1,11.2
3,2019-03-27T05:48:29.988Z,3,7
3,2019-03-27T05:48:29.988Z,2,3.7
3,2019-03-27T18:25:24.827Z,1,2.7
3,2019-03-26T23:06:54.211Z,1,2.3
3,2019-03-27T13:13:18.534Z,1,5.5
3,2019-03-28T13:13:18.534Z,3,6.81
3,2019-03-28T13:13:18.534Z,2,0
3,2019-03-28T02:52:37.012Z,1,2
3,2019-03-29T02:52:37.012Z,3,7.17
3,2019-03-29T02:52:37.012Z,2,3.6
3,2019-03-29T21:25:50.319Z,1,3.6
3,2019-03-28T23:57:10.230Z,1,1.6
3,2019-03-29T01:45:43.797Z,1,3.1
3,2019-03-30T01:45:43.797Z,3,6.51
3,2019-03-30T01:45:43.797Z,2,2.6
3,2019-03-30T03:29:25.498Z,1,3.8
3,2019-03-30T08:52:32.589Z,1,6.8
3,2019-03-30T00:24:09.739Z,1,2.4
3,2019-03-29T23:56:33.418Z,1,2.1
3,2019-03-30T03:44:47.706Z,1,3.3
3,2019-03-30T18:21:35.111Z,1,3.8
3,2019-03-30T08:59:16.728Z,1,5.7
3,2019-03-31T07:59:16.728Z,3,6.41
3,2019-03-31T07:59:16.728Z,2,3.4
3,2019-03-31T20:39:14.359Z,1,10.7
3,2019-03-31T05:46:55.446Z,1,12.9
3,2019-03-31T03:40:05.371Z,1,12.9
3,2019-03-31T03:41:17.111Z,1,13.6
3,2019-03-31T13:29:20.881Z,1,13.8
3,2019-03-31T03:51:28.423Z,1,12.3
3,2019-03-31T09:11:20.514Z,1,15.3
3,2019-03-31T01:31:11.951Z,1,12.4
3,2019-04-01T01:31:11.951Z,3,6.4
3,2019-04-01T01:31:11.951Z,2,0
3,2019-03-31T22:10:41.527Z,1,6
3,2019-04-01T07:44:33.188Z,1,10.2
3,2019-04-01T15:03:01.222Z,1,8.3
3,2019-03-31T21:50:22.522Z,1,5.7
3,2019-04-01T06:08:37.441Z,1,9.2
3,2019-04-01T14:46:07.654Z,1,9.6
3,2019-04-01T17:52:42.153Z,1,7.4
3,2019-04-02T17:52:42.153Z,3,7.23
3,2019-04-02T17:52:42.153Z,2,3.1
3,2019-04-02T06:05:17.980Z,1,8.5
3,2019-04-01T23:02:14.683Z,1,6.2
3,2019-04-02T03:25:08.824Z,1,8
3,2019-04-01T21:36:56.760Z,1,3.1
3,2019-04-02T13:59:39.193Z,1,8.3
3,2019-04-03T13:59:39.193Z,3,6.78
3,2019-04-03T13:59:39.193Z,2,0
3,2019-04-03T11:33:37.854Z,1,9
3,2019-04-03T04:16:10.666Z,1,8
3,2019-04-03T00:57:54.838Z,1,5.8
3,2019-04-03T19:48:11.925Z,1,5.4
3,2019-04-03T05:16:50.940Z,1,7.7
3,2019-04-03T14:34:59.755Z,1,7.4
3,2019-04-04T14:34:59.755Z,3,6.39
3,2019-04-04T14:34:59.755Z,2,0
3,2019-04-04T07:22:54.346Z,1,16.9
3,2019-04-04T03:25:26.278Z,1,15.9
3,2019-04-04T03:56:58.354Z,1,16.1
3,2019-04-04T00:25:13.301Z,1,13.4
3,2019-04-04T10:33:58.955Z,1,17.8
3,2019-04-04T06:18:48.277Z,1,17.1
3,2019-04-04T18:06:30.971Z,1,14.3
3,2019-04-05T18:06:30.971Z,3,7.13
3,2019-04-05T18:06:30.971Z,2,0
3,2019-04-05T00:23:41.037Z,1,11
3,2019-04-04T22:46:36.778Z,1,9.4
3,2019-04-05T00:48:44.086Z,1,11.2
3,2019-04-06T00:48:44.086Z,3,7.17
3,2019-04-06T00:48:44.086Z,2,0
3,2019-04-06T00:25:39.646Z,1,3.9
3,2019-04-06T12:57:22.691Z,1,5.9
3,2019-04-06T08:23:20.966Z,1,7.8
3,2019-04-06T20:25:34.871Z,1,2.9
3,2019-04-06T17:18:41.025Z,1,4.9
3,2019-04-06T04:34:09.844Z,1,6.8
3,2019-04-07T04:34:09.844Z,3,7.2
3,2019-04-07T04:34:09.844Z,2,0
3,2019-04-07T16:21:53.440Z,1,7.6
3,2019-04-06T21:14:32.742Z,1,4.5
3,2019-04-07T04:17:48.494Z,1,8.3
3,2019-04-07T07:49:33.175Z,1,7.8
3,2019-04-07T14:22:39.874Z,1,8
3,2019-04-08T14:22:39.874Z,3,6.62
3,2019-04-08T14:22:39.874Z,2,2.2
3,2019-04-08T16:58:35.701Z,1,10.9
3,2019-04-08T15:22:44.750Z,1,11.1
3,2019-04-08T06:56:15.051Z,1,11.7
3,2019-04-08T17:01:19.386Z,1,9.8
3,2019-04-08T12:11:55.567Z,1,12.5
3,2019-04-08T07:49:09.122Z,1,11
3,2019-04-09T07:49:09.122Z,3,6.24
3,2019-04-09T07:49:09.122Z,2,0
3,2019-04-09T17:39:16.817Z,1,15.8
3,2019-04-09T04:03:50.004Z,1,16.3
3,2019-04-09T00:06:26.924Z,1,15.1
3,2019-04-09T18:59:59.010Z,1,14.6
3,2019-04-10T18:59:59.010Z,3,6.87
3,2019-04-10T18:59:59.010Z,2,2.4
3,2019-04-10T02:34:32.711Z,1,16.5
3,2019-04-11T02:34:32.711Z,3,6.58
3,2019-04-11T02:34:32.711Z,2,4.6
3,2019-04-11T20:10:10.191Z,1,8.2
3,2019-04-11T01:54:46.682Z,1,10.3
3,2019-04-11T02:01:27.458Z,1,10.4
3,2019-04-11T05:29:37.169Z,1,10.5
3,2019-04-11T05:38:43.572Z,1,11.5
3,2019-04-10T21:27:57.666Z,1,6.8
3,2019-04-11T20:33:58.708Z,1,7.1
3,2019-04-11T19:09:33.594Z,1,9.1
3,2019-04-11T11:01:19.356Z,1,11.2
3,2019-04-12T11:01:19.356Z,3,7.16
3,2019-04-12T11:01:19.356Z,2,2.5
3,2019-04-11T23:47:59.237Z,1,9.8
3,2019-04-12T12:32:34.379Z,1,12.3
3,2019-04-12T01:13:38.309Z,1,11
3,2019-04-12T10:45:18.710Z,1,13.1
3,2019-04-12T05:28:08.652Z,1,12.9
3,2019-04-12T12:44:53.073Z,1,12.4
3,2019-04-12T20:55:48.424Z,1,9.3
3,2019-04-13T20:55:48.424Z,3,6.62
3,2019-04-13T20:55:48.424Z,2,0
3,2019-04-13T10:51:38.762Z,1,18.1
3,2019-04-13T14:13:45.052Z,1,17.2
3,2019-04-13T07:29:21.586Z,1,18.7
3,2019-04-14T07:29:21.586Z,3,7.23
3,2019-04-14T07:29:21.586Z,2,0
3,2019-04-14T12:44:00.420Z,1,12.3
3,2019-04-13T21:40:15.690Z,1,8.1
3,2019-04-14T15:59:49.380Z,1,12.1
3,2019-04-13T23:42:52.632Z,1,10.3
3,2019-04-14T00:03:20.920Z,1,11.3
3,2019-04-14T18:51:05.994Z,1,10.1
3,2019-04-14T11:32:13.458Z,1,12.9
3,2019-04-14T13:22:52.302Z,1,13
3,2019-04-14T06:17:24.892Z,1,12.7
3,2019-04-15T06:17:24.892Z,3,6.6
3,2019-04-15T06:17:24.892Z,2,4
3,2019-04-15T07:53:24.968Z,1,11.4
3,2019-04-15T05:51:32.033Z,1,9.4
3,2019-04-15T05:25:09.402Z,1,10.9
3,2019-04-15T07:10:51.598Z,1,10.8
3,2019-04-15T16:47:57.025Z,1,8.6
3,2019-04-15T20:36:00.266Z,1,7.6
3,2019-04-15T20:30:31.098Z,1,7.4
3,2019-04-16T20:30:31.098Z,3,6.26
3,2019-04-16T20:30:31.098Z,2,2.8
3,2019-04-16T00:52:26.326Z,1,15.9
3,2019-04-16T04:05:36.896Z,1,17.6
3,2019-04-16T00:48:50.757Z,1,15.9
3,2019-04-16T02:02:53.978Z,1,16.4
3,2019-04-16T14:28:39.656Z,1,18.7
3,2019-04-16T07:21:12.364Z,1,18.7
3,2019-04-17T07:21:12.364Z,3,6.77
3,2019-04-17T07:21:12.364Z,2,0
3,2019-04-16T22:36:43.328Z,1,2.6
3,2019-04-17T06:44:34.087Z,1,8.1
3,2019-04-17T17:09:41.971Z,1,4.7
3,2019-04-18T17:09:41.971Z,3,7.03
3,2019-04-18T17:09:41.971Z,2,0
3,2019-04-18T11:44:21.754Z,1,16.3
3,2019-04-18T07:16:15.206Z,1,15.5
3,2019-04-18T04:00:51.585Z,1,14.3
3,2019-04-18T14:41:29.684Z,1,14.7
3,2019-04-18T16:17:32.363Z,1,13.7
3,2019-04-19T16:17:32.363Z,3,6.45
3,2019-04-19T16:17:32.363Z,2,0
3,2019-04-19T14:10:01.479Z,1,8
3,2019-04-19T19:49:50.635Z,1,5.4
3,2019-04-19T00:31:12.735Z,1,4.8
3,2019-04-19T11:03:09.570Z,1,9.4
3,2019-04-19T17:57:10.656Z,1,5.9
3,2019-04-19T12:03:54.663Z,1,7.7
3,2019-04-18T23:54:47.913Z,1,5.5
3,2019-04-19T14:44:00.887Z,1,7.7
3,2019-04-20T14:44:00.887Z,3,6.34
3,2019-04-20T14:44:00.887Z,2,0
3,2019-04-19T21:11:26.036Z,1,6.9
3,2019-04-20T20:31:43.672Z,1,7.2
3,2019-04-20T04:03:25.915Z,1,10.3
3,2019-04-20T12:37:11.265Z,1,11.6
3,2019-04-20T11:29:53.995Z,1,10.5
3,2019-04-20T06:21:36.344Z,1,11
3,2019-04-20T14:53:43.581Z,1,9.8
3,2019-04-20T04:17:07.893Z,1,9.8
3,2019-04-20T20:01:30.514Z,1,6.5
3,2019-04-21T20:01:30.514Z,3,6.95
3,2019-04-21T20:01:30.514Z,2,0
3,2019-04-21T12:16:24.929Z,1,17.8
3,2019-04-21T10:58:16.178Z,1,17.4
3,2019-04-21T01:45:39.050Z,1,14.2
3,2019-04-21T07:08:39.176Z,1,17.5
3,2019-04-21T19:16:17.134Z,1,14.4
3,2019-04-21T13:53:06.725Z,1,17.1
3,2019-04-22T13:53:06.725Z,3,6.44
3,2019-04-22T13:53:06.725Z,2,3.1
3,2019-04-22T14:00:49.930Z,1,6
3,2019-04-23T14:00:49.930Z,3,6.4
2,2018-12-31T22:00:00.000Z,3,6.52
2,2018-12-31T22:00:00.000Z,2,2.6
2,2019-01-01T06:09:47.373Z,1,-9
2,2019-01-01T21:04:09.813Z,1,-12.2
2,2019-01-01T11:49:37.397Z,1,-8.9
2,2019-01-01T11:01:47.227Z,1,-8.6
2,2019-01-01T11:34:31.245Z,1,-8.4
2,2018-12-31T23:10:20.551Z,1,-13.9
2,2019-01-01T23:10:20.551Z,3,6.28
2,2019-01-01T23:10:20.551Z,2,0
2,2019-01-02T16:55:03.108Z,1,-13.3
2,2019-01-02T16:09:29.932Z,1,-13.4
2,2019-01-02T08:14:07.364Z,1,-12
2,2019-01-01T22:11:51.693Z,1,-18.1
2,2019-01-02T07:40:00.727Z,1,-12.2
2,2019-01-02T12:10:44.200Z,1,-12.7
2,2019-01-03T12:10:44.200Z,3,6.31
2,2019-01-03T12:10:44.200Z,2,0
2,2019-01-03T04:12:43.347Z,1,-5.8
2,2019-01-03T17:58:18.376Z,1,-5
2,2019-01-03T13:38:57.902Z,1,-4.1
2,2019-01-03T00:31:06.232Z,1,-6.6
2,2019-01-03T03:52:56.481Z,1,-5.2
2,2019-01-03T10:17:53.561Z,1,-2.6
2,2019-01-03T06:34:40.689Z,1,-4.7
2,2019-01-03T11:48:35.019Z,1,-3
2,2019-01-03T04:01:58.753Z,1,-3.9
2,2019-01-03T04:29:20.829Z,1,-5.2
2,2019-01-04T04:29:20.829Z,3,6.02
2,2019-01-04T04:29:20.829Z,2,8.9
2,2019-01-04T06:55:24.321Z,1,-12.8
2,2019-01-03T22:18:51.090Z,1,-17.2
2,2019-01-04T15:42:49.242Z,1,-13.3
2,2019-01-04T21:51:17.802Z,1,-15.8
2,2019-01-05T21:51:17.802Z,3,6.68
2,2019-01-05T21:51:17.802Z,2,0
2,2019-01-05T04:08:01.885Z,1,-14.3
2,2019-01-04T23:41:58.250Z,1,-15.7
2,2019-01-05T16:49:05.553Z,1,-13.6
2,2019-01-05T17:57:48.027Z,1,-14.5
2,2019-01-05T12:26:03.497Z,1,-12.2
2,2019-01-05T17:26:07.396Z,1,-13.4
2,2019-01-05T05:05:58.698Z,1,-12.8
2,2019-01-05T00:17:48.628Z,1,-15.4
2,2019-01-05T17:02:29.724Z,1,-14
2,2019-01-05T13:15:53.133Z,1,-11.6
2,2019-01-06T13:15:53.133Z,3,6.26
2,2019-01-06T13:15:53.133Z,2,0
2,2019-01-06T04:15:12.944Z,1,-13.3
2,2019-01-06T04:05:43.479Z,1,-12.5
2,2019-01-06T21:42:51.179Z,1,-16.5
2,2019-01-07T21:42:51.179Z,3,5.85
2,2019-01-07T21:42:51.179Z,2,1.9
2,2019-01-07T20:28:10.445Z,1,-12.6
2,2019-01-07T13:10:43.825Z,1,-10.9
2,2019-01-08T13:10:43.825Z,3,6.13
2,2019-01-08T13:10:43.825Z,2,2.7
2,2019-01-08T11:32:51.006Z,1,1.6
2,2019-01-08T15:26:37.182Z,1,2
2,2019-01-08T08:03:00.632Z,1,1.6
2,2019-01-09T08:03:00.632Z,3,6.14
2,2019-01-09T08:03:00.632Z,2,3.3
2,2019-01-08T23:32:57.491Z,1,-2.2
2,2019-01-09T21:22:00.756Z,1,-1.9
2,2019-01-09T05:22:21.917Z,1,1.7
2,2019-01-09T19:20:48.627Z,1,1
2,2019-01-10T19:20:48.627Z,3,6.11
2,2019-01-10T19:20:48.627Z,2,0
2,2019-01-10T08:45:37.497Z,1,1
2,2019-01-10T05:11:11.063Z,1,-0.2
2,2019-01-10T09:52:55.946Z,1,0.1
2,2019-01-11T09:52:55.946Z,3,6.29
2,2019-01-11T09:52:55.946Z,2,4.2
2,2019-01-11T17:38:44.601Z,1,1
2,2019-01-11T11:15:42.499Z,1,3.7
2,2019-01-11T21:20:18.234Z,1,-0.3
2,2019-01-10T22:06:41.139Z,1,-1.1
2,2019-01-11T00:21:31.692Z,1,-0.1
2,2019-01-11T18:54:52.382Z,1,0.2
2,2019-01-11T20:49:42.329Z,1,1
2,2019-01-11T17:24:33.057Z,1,1.9
2,2019-01-12T17:24:33.057Z,3,6.67
2,2019-01-12T17:24:33.057Z,2,0
2,2019-01-12T03:26:37.997Z,1,-8.8
2,2019-01-12T11:21:39.682Z,1,-6.4
2,2019-01-11T23:59:38.391Z,1,-12
2,2019-01-12T13:23:11.285Z,1,-8.2
2,2019-01-12T16:35:16.835Z,1,-8.1
2,2019-01-13T16:35:16.835Z,3,6.06
2,2019-01-13T16:35:16.835Z,2,0
2,2019-01-13T17:24:48.204Z,1,-3.1
2,2019-01-13T10:29:11.247Z,1,-1.2
2,2019-01-13T02:38:50.065Z,1,-4.2
2,2019-01-14T02:38:50.065Z,3,6.52
2,2019-01-14T02:38:50.065Z,2,2.8
2,2019-01-14T06:59:38.288Z,1,-0.5
2,2019-01-14T03:04:17.008Z,1,-1
2,2019-01-14T17:41:33.709Z,1,-0.9
2,2019-01-14T09:42:53.596Z,1,1.3
2,2019-01-14T13:45:35.013Z,1,0.7
2,2019-01-14T09:50:15.680Z,1,0.6
2,2019-01-15T09:50:15.680Z,3,6.47
2,2019-01-15T09:50:15.680Z,2,2.5
2,2019-01-15T08:58:38.205Z,1,1.6
2,2019-01-16T08:58:38.205Z,3,6.64
2,2019-01-16T08:58:38.205Z,2,2.1
2,2019-01-16T16:35:37.562Z,1,-10.2
2,2019-01-16T16:06:54.499Z,1,-10.1
2,2019-01-16T06:45:03.762Z,1,-8.4
2,2019-01-16T05:49:46.847Z,1,-9.7
2,2019-01-16T00:35:02.714Z,1,-12
2,2019-01-16T00:09:07.493Z,1,-12.3
2,2019-01-17T00:09:07.493Z,3,5.91
2,2019-01-17T00:09:07.493Z,2,161.1
2,2019-01-17T07:32:49.296Z,1,-3.3
2,2019-01-17T07:12:28.915Z,1,-3.2
2,2019-01-17T17:59:54.909Z,1,-5.1
2,2019-01-17T05:40:06.021Z,1,-3.5
2,2019-01-17T05:50:21.343Z,1,-3.7
2,2019-01-17T04:35:54.967Z,1,-5.2
2,2019-01-16T22:36:59.131Z,1,-7.9
2,2019-01-17T09:43:01.088Z,1,-3.5
2,2019-01-17T04:54:40.890Z,1,-4.1
2,2019-01-17T07:49:45.079Z,1,-2.8
2,2019-01-18T07:49:45.079Z,3,5.86
2,2019-01-18T07:49:45.079Z,2,6.4
2,2019-01-18T13:47:17.330Z,1,-7.8
2,2019-01-18T14:52:35.045Z,1,-7.8
2,2019-01-18T04:28:15.941Z,1,-7.9
2,2019-01-18T16:48:44.049Z,1,-8.5
2,2019-01-17T23:55:01.042Z,1,-12
2,2019-01-18T02:10:54.968Z,1,-9.3
2,2019-01-17T22:50:29.816Z,1,-11.8
2,2019-01-18T02:57:33.661Z,1,-8.6
2,2019-01-18T15:13:04.634Z,1,-8
2,2019-01-18T03:23:45.452Z,1,-9.6
2,2019-01-19T03:23:45.452Z,3,6.67
2,2019-01-19T03:23:45.452Z,2,0
2,2019-01-19T00:35:20.651Z,1,-8.7
2,2019-01-19T07:46:03.873Z,1,-4.4
2,2019-01-19T09:20:44.610Z,1,-5.4
2,2019-01-19T02:45:23.240Z,1,-7.8
2,2019-01-19T16:06:27.216Z,1,-5
2,2019-01-18T22:00:29.328Z,1,-9.8
2,2019-01-19T09:27:56.558Z,1,-4.7
2,2019-01-20T09:27:56.558Z,3,6.54
2,2019-01-20T09:27:56.558Z,2,0
2,2019-01-20T12:16:37.408Z,1,-3.7
2,2019-01-20T08:45:39.355Z,1,-4.4
2,2019-01-20T01:42:34.194Z,1,-6.7
2,2019-01-20T15:46:49.567Z,1,-5.7
2,2019-01-20T21:39:06.798Z,1,-7.8
2,2019-01-20T10:31:18.101Z,1,-4.4
2,2019-01-21T10:31:18.101Z,3,5.93
2,2019-01-21T10:31:18.101Z,2,0
2,2019-01-20T22:14:57.179Z,1,-4.7
2,2019-01-21T19:57:54.976Z,1,-2.7
2,2019-01-21T13:26:32.435Z,1,-1.2
2,2019-01-21T19:23:01.197Z,1,-2.7
2,2019-01-21T14:31:19.404Z,1,-1.3
2,2019-01-21T00:08:34.589Z,1,-3.1
2,2019-01-21T16:51:35.368Z,1,-0.7
2,2019-01-20T22:55:46.043Z,1,-4.6
2,2019-01-20T23:52:24.013Z,1,-4.7
2,2019-01-21T23:52:24.013Z,3,6.46
2,2019-01-21T23:52:24.013Z,2,3.6
2,2019-01-22T07:05:44.427Z,1,-6.8
2,2019-01-23T07:05:44.427Z,3,6.41
2,2019-01-23T07:05:44.427Z,2,0
2,2019-01-23T10:02:01.319Z,1,-5.8
2,2019-01-23T04:25:04.745Z,1,-5.5
2,2019-01-23T17:43:09.246Z,1,-6.4
2,2019-01-23T15:23:00.218Z,1,-6
2,2019-01-23T13:31:45.311Z,1,-4.3
2,2019-01-23T18:03:28.411Z,1,-6.4
2,2019-01-22T23:02:14.578Z,1,-9.5
2,2019-01-23T03:02:14.841Z,1,-7.2
2,2019-01-24T03:02:14.841Z,3,6.02
2,2019-01-24T03:02:14.841Z,2,0
2,2019-01-24T06:04:54.089Z,1,3
2,2019-01-24T10:24:28.158Z,1,4.3
2,2019-01-24T17:47:28.462Z,1,2.1
2,2019-01-24T20:42:15.005Z,1,2.1
2,2019-01-25T20:42:15.005Z,3,6.42
2,2019-01-25T20:42:15.005Z,2,4.7
2,2019-01-25T11:33:58.129Z,1,-3.9
2,2019-01-25T17:43:48.004Z,1,-6.6
2,2019-01-26T17:43:48.004Z,3,5.73
2,2019-01-26T17:43:48.004Z,2,0
2,2019-01-26T08:36:35.115Z,1,3.3
2,2019-01-26T02:04:36.964Z,1,2.3
2,2019-01-26T12:56:04.364Z,1,3.5
2,2019-01-26T19:11:04.738Z,1,2.2
2,2019-01-25T23:15:15.616Z,1,0.1
2,2019-01-26T13:06:31.985Z,1,3.5
2,2019-01-26T09:04:16.652Z,1,5.2
2,2019-01-26T17:29:15.953Z,1,3
2,2019-01-26T14:11:11.846Z,1,3.6
2,2019-01-26T15:24:11.484Z,1,3.7
2,2019-01-27T15:24:11.484Z,3,5.72
2,2019-01-27T15:24:11.484Z,2,0
2,2019-01-27T11:14:32.256Z,1,0.6
2,2019-01-27T19:35:36.600Z,1,-2.4
2,2019-01-27T05:50:21.968Z,1,0.5
2,2019-01-27T05:46:31.236Z,1,-0.1
2,2019-01-27T01:08:56.892Z,1,-2.3
2,2019-01-27T21:24:02.834Z,1,-3.6
2,2019-01-27T08:10:05.243Z,1,-0.2
2,2019-01-27T12:51:33.660Z,1,1
2,2019-01-27T03:18:29.605Z,1,-0.5
2,2019-01-28T03:18:29.605Z,2,0
2,2019-01-28T16:08:05.952Z,1,2.5
2,2019-01-28T06:57:39.011Z,1,4.3
2,2019-01-28T16:04:51.703Z,1,3.7
2,2019-01-28T03:53:16.158Z,1,2.2
2,2019-01-28T04:23:38.110Z,1,2.4
2,2019-01-28T17:49:18.252Z,1,2.6
2,2019-01-29T17:49:18.252Z,3,6.28
2,2019-01-29T17:49:18.252Z,2,0
2,2019-01-29T11:27:36.810Z,1,6.6
2,2019-01-29T08:29:11.901Z,1,5.2
2,2019-01-29T03:18:39.054Z,1,3.9
2,2019-01-29T15:22:35.083Z,1,5.1
2,2019-01-29T18:09:12.820Z,1,4.3
2,2019-01-30T18:09:12.820Z,3,6.32
2,2019-01-30T18:09:12.820Z,2,3.6
2,2019-01-30T07:04:21.418Z,1,1.2
2,2019-01-30T00:52:42.056Z,1,-1.9
2,2019-01-30T07:14:04.779Z,1,3.1
2,2019-01-30T08:48:45.846Z,1,3
2,2019-01-30T14:29:46.017Z,1,2
2,2019-01-30T07:29:50.051Z,1,2.1
2,2019-01-30T15:27:29.982Z,1,0.9
2,2019-01-30T15:57:32.930Z,1,2.7
